23
0 0 0 0 1 0 0 5 0 2 87 7 359 
0 0 0 1 0 0 0 10 0 12 0 16 0 
0 0 0 2 2 18 0 15 0 3 249 9 317 
0 0 0 3 2 18 0 20 0 13 0 14 0 
0 0 0 4 1 0 0 25 0 15 0 9 0 
0 0 0 5 2 18 0 30 0 18 249 12 317 
0 0 0 6 2 0 0 35 0 8 0 1 0 
0 0 0 7 1 18 0 40 0 5 249 2 317 
0 0 0 8 0 0 0 45 0 1 0 9 0 
0 0 0 9 2 0 0 50 0 3 0 12 0 
0 0 0 10 2 0 0 55 0 20 87 4 359 
0 0 0 11 1 0 0 60 0 9 87 13 359 
0 0 0 12 1 18 0 65 0 15 0 9 0 
0 0 0 13 2 0 0 70 0 1 0 14 0 
0 0 0 14 0 18 0 75 0 20 0 14 0 
0 0 0 15 2 18 0 80 0 11 0 5 0 
0 0 0 16 0 0 0 85 0 16 87 11 359 
0 0 0 17 0 0 0 90 0 17 87 14 359 
0 0 0 18 1 0 0 95 0 5 0 4 0 
0 0 0 19 2 100 0 100 0 14 0 3 0 
0 0 0 20 1 172 0 105 0 16 0 10 0 
0 0 0 21 2 0 0 110 0 21 0 5 0 
0 0 0 22 1 0 0 115 0 1 0 10 0 
0 0 0 23 2 0 0 120 0 4 0 14 0 
0 0 0 24 2 0 0 125 0 10 0 13 0 
0 0 0 25 0 0 0 130 0 19 0 14 0 
0 0 0 26 2 0 0 135 0 9 0 2 0 
0 0 0 27 0 0 0 140 0 8 0 4 0 
0 0 0 28 1 0 0 145 0 10 0 12 0 
0 0 0 29 0 0 0 150 0 0 0 6 0 
4 4 4 6 5 10 11 16 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 1 6 17 0 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
12 12 1 6 12 12 14 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
8 11 4 9 10 13 18 9 14 10 15 13 12 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 10000 
1 2 1 0 1 101 0 5 0 2 87 7 359 
0 0 0 1 0 114 0 10 1 12 0 16 0 
0 0 0 2 2 0 0 15 1 3 249 9 317 
0 0 0 3 2 18 0 20 0 13 0 14 0 
0 0 0 4 1 0 0 25 0 15 0 9 0 
0 0 0 5 2 18 0 30 0 18 249 12 317 
0 0 0 6 2 0 0 35 0 8 0 1 0 
0 0 0 7 1 18 0 40 0 5 249 2 317 
0 0 0 8 0 0 0 45 0 1 0 9 0 
0 0 0 9 2 0 0 50 0 3 0 12 0 
0 0 0 10 2 0 0 55 0 20 87 4 359 
0 0 0 11 1 0 0 60 0 9 87 13 359 
0 0 0 12 1 18 0 65 0 15 0 9 0 
0 0 0 13 2 0 0 70 0 1 0 14 0 
0 0 0 14 0 18 0 75 0 20 0 14 0 
0 0 0 15 2 18 0 80 0 11 0 5 0 
0 0 0 16 0 0 0 85 0 16 87 11 359 
0 0 0 17 0 0 0 90 0 17 87 14 359 
0 0 0 18 1 0 0 95 0 5 0 4 0 
0 0 0 19 2 100 0 100 0 14 0 3 0 
0 0 0 20 1 172 0 105 0 16 0 10 0 
0 0 0 21 2 0 0 110 0 21 0 5 0 
0 0 0 22 1 0 0 115 0 1 0 10 0 
0 0 0 23 2 0 0 120 0 4 0 14 0 
0 0 0 24 2 0 0 125 0 10 0 13 0 
0 0 0 25 0 0 0 130 0 19 0 14 0 
0 0 0 26 2 0 0 135 0 9 0 2 0 
0 0 0 27 0 0 0 140 0 8 0 4 0 
0 0 0 28 1 0 0 145 0 10 0 12 0 
0 0 0 29 0 0 0 150 0 0 0 6 0 
4 4 4 6 5 10 11 16 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 1 6 17 0 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
12 12 1 6 12 12 14 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
8 11 4 9 10 13 18 9 14 10 15 13 12 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 1 0 0 9499 
0 0 0 0 1 0 0 11 0 6 87 1 359 
0 0 0 1 0 169 0 10 1 12 0 16 0 
0 0 0 2 2 55 0 15 1 3 249 9 317 
0 0 0 3 2 18 0 20 0 13 0 14 0 
0 0 0 4 1 0 0 25 0 15 0 9 0 
0 0 0 5 2 18 0 30 0 18 249 12 317 
0 0 0 6 2 0 0 35 0 8 0 1 0 
0 0 0 7 1 18 0 40 0 5 249 2 317 
0 0 0 8 0 0 0 45 0 1 0 9 0 
0 0 0 9 2 0 0 50 0 3 0 12 0 
0 0 0 10 2 0 0 55 0 20 87 4 359 
0 0 0 11 1 0 0 60 0 9 87 13 359 
0 0 0 12 1 18 0 65 0 15 0 9 0 
0 0 0 13 2 0 0 70 0 1 0 14 0 
0 0 0 14 0 18 0 75 0 20 0 14 0 
0 0 0 15 2 18 0 80 0 11 0 5 0 
0 0 0 16 0 0 0 85 0 16 87 11 359 
0 0 0 17 0 0 0 90 0 17 87 14 359 
0 0 0 18 1 0 0 95 0 5 0 4 0 
0 0 0 19 2 100 0 100 0 14 0 3 0 
0 0 0 20 1 172 0 105 0 16 0 10 0 
0 0 0 21 2 0 0 110 0 21 0 5 0 
0 0 0 22 1 0 0 115 0 1 0 10 0 
0 0 0 23 2 0 0 120 0 4 0 14 0 
0 0 0 24 2 0 0 125 0 10 0 13 0 
0 0 0 25 0 0 0 130 0 19 0 14 0 
0 0 0 26 2 0 0 135 0 9 0 2 0 
0 0 0 27 0 0 0 140 0 8 0 4 0 
0 0 0 28 1 0 0 145 0 10 0 12 0 
0 0 0 29 0 0 0 150 0 0 0 6 0 
4 4 4 6 5 10 11 16 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 1 6 17 0 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
12 12 1 6 12 12 14 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
8 11 4 9 10 13 18 9 14 10 15 13 12 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 9181 
0 1 0 0 1 79 0 11 1 6 87 1 359 
0 2 1 1 0 0 0 10 1 12 0 16 0 
0 0 0 2 2 54 0 15 1 3 249 9 317 
0 0 0 3 2 76 0 20 1 13 0 14 0 
0 0 0 4 1 0 0 25 0 15 0 9 0 
0 0 0 5 2 18 0 30 0 18 249 12 317 
0 0 0 6 2 0 0 35 0 8 0 1 0 
0 0 0 7 1 18 0 40 0 5 249 2 317 
0 0 0 8 0 0 0 45 0 1 0 9 0 
0 0 0 9 2 0 0 50 0 3 0 12 0 
0 0 0 10 2 0 0 55 0 20 87 4 359 
0 0 0 11 1 0 0 60 0 9 87 13 359 
0 0 0 12 1 18 0 65 0 15 0 9 0 
0 0 0 13 2 0 0 70 0 1 0 14 0 
0 0 0 14 0 18 0 75 0 20 0 14 0 
0 0 0 15 2 18 0 80 0 11 0 5 0 
0 0 0 16 0 0 0 85 0 16 87 11 359 
0 0 0 17 0 0 0 90 0 17 87 14 359 
0 0 0 18 1 0 0 95 0 5 0 4 0 
0 0 0 19 2 100 0 100 0 14 0 3 0 
0 0 0 20 1 172 0 105 0 16 0 10 0 
0 0 0 21 2 0 0 110 0 21 0 5 0 
0 0 0 22 1 0 0 115 0 1 0 10 0 
0 0 0 23 2 0 0 120 0 4 0 14 0 
0 0 0 24 2 0 0 125 0 10 0 13 0 
0 0 0 25 0 0 0 130 0 19 0 14 0 
0 0 0 26 2 0 0 135 0 9 0 2 0 
0 0 0 27 0 0 0 140 0 8 0 4 0 
0 0 0 28 1 0 0 145 0 10 0 12 0 
0 0 0 29 0 0 0 150 0 0 0 6 0 
4 4 4 6 5 10 11 16 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 1 6 17 0 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
12 12 1 6 12 12 14 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
8 11 4 9 10 13 18 9 14 10 15 13 12 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 8921 
1 2 1 0 1 0 0 11 1 6 87 1 359 
1 2 1 1 0 0 0 10 1 12 0 16 0 
0 1 0 2 2 11 0 15 1 3 249 9 317 
0 0 0 3 2 26 0 20 1 13 0 14 0 
0 0 0 4 1 0 0 25 0 15 0 9 0 
0 0 0 5 2 18 0 30 0 18 249 12 317 
0 0 0 6 2 0 0 35 0 8 0 1 0 
0 0 0 7 1 18 0 40 0 5 249 2 317 
0 0 0 8 0 0 0 45 0 1 0 9 0 
0 0 0 9 2 0 0 50 0 3 0 12 0 
