36
0 0 0 0 0 0 0 5 0 16 87 4 359 
0 0 0 1 2 0 0 10 0 4 0 14 0 
0 0 0 2 2 0 0 15 0 17 249 6 317 
0 0 0 3 2 0 0 20 0 10 0 16 0 
0 0 0 4 1 0 0 25 0 8 0 16 0 
0 0 0 5 1 0 0 30 0 20 249 5 317 
0 0 0 6 2 0 0 35 0 5 0 5 0 
0 0 0 7 0 0 0 40 0 8 249 16 317 
0 0 0 8 1 0 0 45 0 11 0 12 0 
0 0 0 9 0 0 0 50 0 12 0 4 0 
0 0 0 10 2 0 0 55 0 11 87 13 359 
0 0 0 11 0 0 0 60 0 3 87 16 359 
0 0 0 12 2 0 0 65 0 13 0 5 0 
0 0 0 13 1 0 0 70 0 3 0 16 0 
0 0 0 14 1 0 0 75 0 12 0 12 0 
0 0 0 15 0 0 0 80 0 11 0 2 0 
0 0 0 16 1 0 0 85 0 13 87 11 359 
0 0 0 17 1 0 0 90 0 3 87 13 359 
0 0 0 18 0 0 0 95 0 16 0 9 0 
0 0 0 19 1 100 0 100 0 11 0 5 0 
0 0 0 20 2 111 0 105 0 13 0 16 0 
0 0 0 21 1 0 0 110 0 14 0 13 0 
0 0 0 22 0 0 0 115 0 5 0 8 0 
0 0 0 23 1 0 0 120 0 20 0 7 0 
0 0 0 24 0 0 0 125 0 3 0 11 0 
0 0 0 25 1 0 0 130 0 6 0 11 0 
0 0 0 26 2 0 0 135 0 15 0 11 0 
0 0 0 27 0 0 0 140 0 19 0 11 0 
0 0 0 28 1 0 0 145 0 4 0 16 0 
0 0 0 29 0 0 0 150 0 3 0 11 0 
4 4 12 7 7 10 11 16 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
7 1 15 14 0 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
8 11 13 18 17 12 14 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 4 6 12 16 13 7 17 9 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 10000 
1 2 1 0 0 0 0 5 1 16 87 4 359 
0 0 0 1 2 30 0 10 1 4 0 14 0 
0 0 0 2 2 233 0 15 1 17 249 6 317 
0 0 0 3 2 0 0 20 0 10 0 16 0 
0 0 0 4 1 0 0 25 0 8 0 16 0 
0 0 0 5 1 0 0 30 0 20 249 5 317 
0 0 0 6 2 0 0 35 0 5 0 5 0 
0 0 0 7 0 0 0 40 0 8 249 16 317 
0 0 0 8 1 0 0 45 0 11 0 12 0 
0 0 0 9 0 0 0 50 0 12 0 4 0 
0 0 0 10 2 0 0 55 0 11 87 13 359 
0 0 0 11 0 0 0 60 0 3 87 16 359 
0 0 0 12 2 0 0 65 0 13 0 5 0 
0 0 0 13 1 0 0 70 0 3 0 16 0 
0 0 0 14 1 0 0 75 0 12 0 12 0 
0 0 0 15 0 0 0 80 0 11 0 2 0 
0 0 0 16 1 0 0 85 0 13 87 11 359 
0 0 0 17 1 0 0 90 0 3 87 13 359 
0 0 0 18 0 0 0 95 0 16 0 9 0 
0 0 0 19 1 100 0 100 0 11 0 5 0 
0 0 0 20 2 111 0 105 0 13 0 16 0 
0 0 0 21 1 0 0 110 0 14 0 13 0 
0 0 0 22 0 0 0 115 0 5 0 8 0 
